"gcr1.26","Points:0","Points:1","Points:2"
0.30942,-15.2,19.4,9.9094
0.29578,-15.2,19.341,9.9094
0.28174,-15.2,19.272,9.9094
0.26736,-15.2,19.193,9.9094
0.25267,-15.2,19.1,9.9094
0.2377,-15.2,18.993,9.9094
0.22247,-15.2,18.869,9.9094
0.20704,-15.2,18.725,9.9094
0.19145,-15.2,18.558,9.9094
0.17578,-15.2,18.364,9.9094
0.16011,-15.2,18.139,9.9094
0.14454,-15.2,17.879,9.9094
0.1292,-15.2,17.576,9.9094
0.11425,-15.2,17.225,9.9094
0.099845,-15.2,16.818,9.9094
0.08613,-15.2,16.346,9.9094
0.07326,-15.2,15.798,9.9094
0.061398,-15.2,15.162,9.9094
0.05067,-15.2,14.425,9.9094
0.041156,-15.2,13.57,9.9094
0.03289,-15.2,12.578,9.9094
0.025865,-15.2,11.428,9.9094
0.020182,-15.2,10.093,9.9094
0.01654,-15.2,8.9013,9.9094
0.013906,-15.2,7.8373,9.9094
0.011922,-15.2,6.8873,9.9094
0.010367,-15.2,6.039,9.9094
0.0091041,-15.2,5.2817,9.9094
0.0080448,-15.2,4.6055,9.9094
0.0071259,-15.2,4.0017,9.9094
0.0063062,-15.2,3.4627,9.9094
0.0055818,-15.2,2.9814,9.9094
0.0049627,-15.2,2.5516,9.9094
0.0044433,-15.2,2.168,9.9094
0.0039996,-15.2,1.8254,9.9094
0.0036133,-15.2,1.5195,9.9094
0.0032841,-15.2,1.2464,9.9094
0.0029964,-15.2,1.0025,9.9094
0.0027406,-15.2,0.78482,9.9094
0.0025382,-15.2,0.59043,9.9094
0.0023959,-15.2,0.41687,9.9094
0.0023181,-15.2,0.2619,9.9094
0.0023608,-15.2,0.12354,9.9094
0.002421,-15.2,0,9.9094
0.3063,-15.2,19.4,10.076
0.293,-15.2,19.341,10.076
0.27943,-15.2,19.272,10.076
0.26555,-15.2,19.193,10.076
0.25138,-15.2,19.1,10.076
0.23691,-15.2,18.993,10.076
0.22216,-15.2,18.869,10.076
0.20717,-15.2,18.725,10.076
0.19195,-15.2,18.558,10.076
0.17654,-15.2,18.364,10.076
0.16102,-15.2,18.139,10.076
0.14549,-15.2,17.879,10.076
0.1301,-15.2,17.576,10.076
0.11502,-15.2,17.225,10.076
0.10045,-15.2,16.818,10.076
0.086558,-15.2,16.346,10.076
0.073523,-15.2,15.798,10.076
0.061524,-15.2,15.162,10.076
0.050688,-15.2,14.425,10.076
0.041104,-15.2,13.57,10.076
0.032806,-15.2,12.578,10.076
0.025777,-15.2,11.428,10.076
0.020104,-15.2,10.093,10.076
0.016478,-15.2,8.9013,10.076
0.013857,-15.2,7.8373,10.076
0.011885,-15.2,6.8873,10.076
0.01034,-15.2,6.039,10.076
0.0090844,-15.2,5.2817,10.076
0.008031,-15.2,4.6055,10.076
0.007117,-15.2,4.0017,10.076
0.0063009,-15.2,3.4627,10.076
0.0055788,-15.2,2.9814,10.076
0.0049609,-15.2,2.5516,10.076
0.0044425,-15.2,2.168,10.076
0.0040001,-15.2,1.8254,10.076
0.0036147,-15.2,1.5195,10.076
0.0032863,-15.2,1.2464,10.076
0.0029995,-15.2,1.0025,10.076
0.0027439,-15.2,0.78482,10.076
0.0025415,-15.2,0.59043,10.076
0.0023992,-15.2,0.41687,10.076
0.0023206,-15.2,0.2619,10.076
0.0023618,-15.2,0.12354,10.076
0.0024206,-15.2,0,10.076
0.31091,-15.2,19.4,10.22
0.29851,-15.2,19.341,10.22
0.28581,-15.2,19.272,10.22
0.27276,-15.2,19.193,10.22
0.25931,-15.2,19.1,10.22
0.24542,-15.2,18.993,10.22
0.23108,-15.2,18.869,10.22
0.21626,-15.2,18.725,10.22
0.20095,-15.2,18.558,10.22
0.18517,-15.2,18.364,10.22
0.16903,-15.2,18.139,10.22
0.15266,-15.2,17.879,10.22
0.13629,-15.2,17.576,10.22
0.12016,-15.2,17.225,10.22
0.10455,-15.2,16.818,10.22
0.089688,-15.2,16.346,10.22
0.07581,-15.2,15.798,10.22
0.063078,-15.2,15.162,10.22
0.051636,-15.2,14.425,10.22
0.041605,-15.2,13.57,10.22
0.033017,-15.2,12.578,10.22
0.025829,-15.2,11.428,10.22
0.020085,-15.2,10.093,10.22
0.016441,-15.2,8.9013,10.22
0.01382,-15.2,7.8373,10.22
0.011853,-15.2,6.8873,10.22
0.010314,-15.2,6.039,10.22
0.0090651,-15.2,5.2817,10.22
0.0080172,-15.2,4.6055,10.22
0.0071078,-15.2,4.0017,10.22
0.0062954,-15.2,3.4627,10.22
0.0055756,-15.2,2.9814,10.22
0.0049592,-15.2,2.5516,10.22
0.0044418,-15.2,2.168,10.22
0.0040005,-15.2,1.8254,10.22
0.0036159,-15.2,1.5195,10.22
0.0032882,-15.2,1.2464,10.22
0.0030025,-15.2,1.0025,10.22
0.002747,-15.2,0.78482,10.22
0.0025446,-15.2,0.59043,10.22
0.0024023,-15.2,0.41687,10.22
0.0023231,-15.2,0.2619,10.22
0.002363,-15.2,0.12354,10.22
0.0024205,-15.2,0,10.22
0.32476,-15.2,19.4,10.343
0.31103,-15.2,19.341,10.343
0.29783,-15.2,19.272,10.343
0.28479,-15.2,19.193,10.343
0.27173,-15.2,19.1,10.343
0.25854,-15.2,18.993,10.343
0.24509,-15.2,18.869,10.343
0.23127,-15.2,18.725,10.343
0.21699,-15.2,18.558,10.343
0.20221,-15.2,18.364,10.343
0.18693,-15.2,18.139,10.343
0.1712,-15.2,17.879,10.343
0.15506,-15.2,17.576,10.343
0.1386,-15.2,17.225,10.343
0.12195,-15.2,16.818,10.343
0.10526,-15.2,16.346,10.343
0.0888,-15.2,15.798,10.343
0.073014,-15.2,15.162,10.343
0.058517,-15.2,14.425,10.343
0.045909,-15.2,13.57,10.343
0.035434,-15.2,12.578,10.343
0.027034,-15.2,11.428,10.343
0.020609,-15.2,10.093,10.343
0.016686,-15.2,8.9013,10.343
0.013936,-15.2,7.8373,10.343
0.011908,-15.2,6.8873,10.343
0.01034,-15.2,6.039,10.343
0.0090772,-15.2,5.2817,10.343
0.008023,-15.2,4.6055,10.343
0.0071111,-15.2,4.0017,10.343
0.006298,-15.2,3.4627,10.343
0.0055781,-15.2,2.9814,10.343
0.0049612,-15.2,2.5516,10.343
0.0044434,-15.2,2.168,10.343
0.0040023,-15.2,1.8254,10.343
0.0036179,-15.2,1.5195,10.343
0.0032905,-15.2,1.2464,10.343
0.0030054,-15.2,1.0025,10.343
0.00275,-15.2,0.78482,10.343
0.0025474,-15.2,0.59043,10.343
0.002405,-15.2,0.41687,10.343
0.0023252,-15.2,0.2619,10.343
0.0023641,-15.2,0.12354,10.343
0.0024205,-15.2,0,10.343
0.31987,-15.2,19.4,-2.475
0.30591,-15.2,19.341,-2.475
0.30605,-15.2,19.341,-2.6
0.31998,-15.2,19.4,-2.6
0.29145,-15.2,19.272,-2.475
0.29159,-15.2,19.272,-2.6
0.27668,-15.2,19.193,-2.475
0.27681,-15.2,19.193,-2.6
0.26154,-15.2,19.1,-2.475
0.26167,-15.2,19.1,-2.6
0.24603,-15.2,18.993,-2.475
0.24615,-15.2,18.993,-2.6
0.23018,-15.2,18.869,-2.475
0.2303,-15.2,18.869,-2.6
0.21405,-15.2,18.725,-2.475
0.21416,-15.2,18.725,-2.6
0.19771,-15.2,18.558,-2.475
0.19781,-15.2,18.558,-2.6
0.18126,-15.2,18.364,-2.475
0.18135,-15.2,18.364,-2.6
0.16483,-15.2,18.139,-2.475
0.16489,-15.2,18.139,-2.6
0.14854,-15.2,17.879,-2.475
0.14859,-15.2,17.879,-2.6
0.13256,-15.2,17.576,-2.475
0.13259,-15.2,17.576,-2.6
0.11704,-15.2,17.225,-2.475
0.11707,-15.2,17.225,-2.6
0.10216,-15.2,16.818,-2.475
0.10217,-15.2,16.818,-2.6
0.088064,-15.2,16.346,-2.475
0.088066,-15.2,16.346,-2.6
0.074904,-15.2,15.798,-2.475
0.074896,-15.2,15.798,-2.6
0.062795,-15.2,15.162,-2.475
0.062779,-15.2,15.162,-2.6
0.051826,-15.2,14.425,-2.475
0.051804,-15.2,14.425,-2.6
0.04207,-15.2,13.57,-2.475
0.042046,-15.2,13.57,-2.6
0.03357,-15.2,12.578,-2.475
0.033544,-15.2,12.578,-2.6
0.02633,-15.2,11.428,-2.475
0.026302,-15.2,11.428,-2.6
0.020453,-15.2,10.093,-2.475
0.020425,-15.2,10.093,-2.6
0.016674,-15.2,8.9013,-2.475
0.016647,-15.2,8.9013,-2.6
0.013931,-15.2,7.8373,-2.475
0.013906,-15.2,7.8373,-2.6
0.011862,-15.2,6.8873,-2.475
0.011839,-15.2,6.8873,-2.6
0.010235,-15.2,6.039,-2.475
0.010215,-15.2,6.039,-2.6
0.0089155,-15.2,5.2817,-2.475
0.0088982,-15.2,5.2817,-2.6
0.0078135,-15.2,4.6055,-2.475
0.0077988,-15.2,4.6055,-2.6
0.0068616,-15.2,4.0017,-2.475
0.0068495,-15.2,4.0017,-2.6
0.0060356,-15.2,3.4627,-2.475
0.0060262,-15.2,3.4627,-2.6
0.0053334,-15.2,2.9814,-2.475
0.0053266,-15.2,2.9814,-2.6
0.0047422,-15.2,2.5516,-2.475
0.0047377,-15.2,2.5516,-2.6
0.0042479,-15.2,2.168,-2.475
0.0042452,-15.2,2.168,-2.6
0.0038173,-15.2,1.8254,-2.475
0.0038157,-15.2,1.8254,-2.6
0.0034501,-15.2,1.5195,-2.475
0.0034498,-15.2,1.5195,-2.6
0.0031387,-15.2,1.2464,-2.475
0.0031395,-15.2,1.2464,-2.6
0.002853,-15.2,1.0025,-2.475
0.0028551,-15.2,1.0025,-2.6
0.0026136,-15.2,0.78482,-2.475
0.0026165,-15.2,0.78482,-2.6
0.0024311,-15.2,0.59043,-2.475
0.002434,-15.2,0.59043,-2.6
0.0023044,-15.2,0.41687,-2.475
0.0023069,-15.2,0.41687,-2.6
0.0022445,-15.2,0.2619,-2.475
0.0022457,-15.2,0.2619,-2.6
0.0023173,-15.2,0.12354,-2.475
0.0023154,-15.2,0.12354,-2.6
0.002398,-15.2,0,-2.475
0.0023934,-15.2,0,-2.6
0.31967,-15.2,19.4,-2.325
0.30568,-15.2,19.341,-2.325
0.29123,-15.2,19.272,-2.325
0.27646,-15.2,19.193,-2.325
0.26134,-15.2,19.1,-2.325
0.24583,-15.2,18.993,-2.325
0.22999,-15.2,18.869,-2.325
0.21387,-15.2,18.725,-2.325
0.19755,-15.2,18.558,-2.325
0.18112,-15.2,18.364,-2.325
0.1647,-15.2,18.139,-2.325
0.14843,-15.2,17.879,-2.325
0.13247,-15.2,17.576,-2.325
0.11698,-15.2,17.225,-2.325
0.10211,-15.2,16.818,-2.325
0.088035,-15.2,16.346,-2.325
0.074891,-15.2,15.798,-2.325
0.062796,-15.2,15.162,-2.325
0.051836,-15.2,14.425,-2.325
0.042086,-15.2,13.57,-2.325
0.03359,-15.2,12.578,-2.325
0.026353,-15.2,11.428,-2.325
0.02048,-15.2,10.093,-2.325
0.0167,-15.2,8.9013,-2.325
0.013955,-15.2,7.8373,-2.325
0.011884,-15.2,6.8873,-2.325
0.010254,-15.2,6.039,-2.325
0.0089317,-15.2,5.2817,-2.325
0.0078271,-15.2,4.6055,-2.325
0.0068724,-15.2,4.0017,-2.325
0.0060435,-15.2,3.4627,-2.325
0.0053386,-15.2,2.9814,-2.325
0.004745,-15.2,2.5516,-2.325
0.0042489,-15.2,2.168,-2.325
0.0038169,-15.2,1.8254,-2.325
0.0034485,-15.2,1.5195,-2.325
0.003136,-15.2,1.2464,-2.325
0.0028489,-15.2,1.0025,-2.325
0.0026089,-15.2,0.78482,-2.325
0.0024266,-15.2,0.59043,-2.325
0.0023004,-15.2,0.41687,-2.325
0.0022424,-15.2,0.2619,-2.325
0.0023191,-15.2,0.12354,-2.325
0.002403,-15.2,0,-2.325
0.31942,-15.2,19.4,-2.145
0.30541,-15.2,19.341,-2.145
0.29097,-15.2,19.272,-2.145
0.27621,-15.2,19.193,-2.145
0.26109,-15.2,19.1,-2.145
0.2456,-15.2,18.993,-2.145
0.22977,-15.2,18.869,-2.145
0.21366,-15.2,18.725,-2.145
0.19735,-15.2,18.558,-2.145
0.18094,-15.2,18.364,-2.145
0.16454,-15.2,18.139,-2.145
0.14829,-15.2,17.879,-2.145
0.13236,-15.2,17.576,-2.145
0.11688,-15.2,17.225,-2.145
0.10204,-15.2,16.818,-2.145
0.087987,-15.2,16.346,-2.145
0.074862,-15.2,15.798,-2.145
0.062783,-15.2,15.162,-2.145
0.051835,-15.2,14.425,-2.145
0.042093,-15.2,13.57,-2.145
0.033604,-15.2,12.578,-2.145
0.026371,-15.2,11.428,-2.145
0.020502,-15.2,10.093,-2.145
0.016723,-15.2,8.9013,-2.145
0.013977,-15.2,7.8373,-2.145
0.011903,-15.2,6.8873,-2.145
0.010271,-15.2,6.039,-2.145
0.0089457,-15.2,5.2817,-2.145
0.0078387,-15.2,4.6055,-2.145
0.0068815,-15.2,4.0017,-2.145
0.0060498,-15.2,3.4627,-2.145
0.0053423,-15.2,2.9814,-2.145
0.0047467,-15.2,2.5516,-2.145
0.004249,-15.2,2.168,-2.145
0.0038157,-15.2,1.8254,-2.145
0.0034462,-15.2,1.5195,-2.145
0.0031326,-15.2,1.2464,-2.145
0.0028442,-15.2,1.0025,-2.145
0.0026035,-15.2,0.78482,-2.145
0.0024214,-15.2,0.59043,-2.145
0.0022961,-15.2,0.41687,-2.145
0.0022414,-15.2,0.2619,-2.145
0.0023225,-15.2,0.12354,-2.145
0.0024088,-15.2,0,-2.145
0.31912,-15.2,19.4,-1.929
0.30511,-15.2,19.341,-1.929
0.29068,-15.2,19.272,-1.929
0.27593,-15.2,19.193,-1.929
0.26083,-15.2,19.1,-1.929
0.24534,-15.2,18.993,-1.929
0.22952,-15.2,18.869,-1.929
0.21343,-15.2,18.725,-1.929
0.19714,-15.2,18.558,-1.929
0.18074,-15.2,18.364,-1.929
0.16436,-15.2,18.139,-1.929
0.14814,-15.2,17.879,-1.929
0.13222,-15.2,17.576,-1.929
0.11677,-15.2,17.225,-1.929
0.10195,-15.2,16.818,-1.929
0.087922,-15.2,16.346,-1.929
0.074818,-15.2,15.798,-1.929
0.062757,-15.2,15.162,-1.929
0.051823,-15.2,14.425,-1.929
0.042091,-15.2,13.57,-1.929
0.033609,-15.2,12.578,-1.929
0.026382,-15.2,11.428,-1.929
0.020521,-15.2,10.093,-1.929
0.016741,-15.2,8.9013,-1.929
0.013994,-15.2,7.8373,-1.929
0.011919,-15.2,6.8873,-1.929
0.010285,-15.2,6.039,-1.929
0.0089573,-15.2,5.2817,-1.929
0.0078483,-15.2,4.6055,-1.929
0.0068888,-15.2,4.0017,-1.929
0.0060547,-15.2,3.4627,-1.929
0.0053449,-15.2,2.9814,-1.929
0.0047475,-15.2,2.5516,-1.929
0.0042484,-15.2,2.168,-1.929
0.0038139,-15.2,1.8254,-1.929
0.0034433,-15.2,1.5195,-1.929
0.0031289,-15.2,1.2464,-1.929
0.0028391,-15.2,1.0025,-1.929
0.0025977,-15.2,0.78482,-1.929
0.0024161,-15.2,0.59043,-1.929
0.0022919,-15.2,0.41687,-1.929
0.0022415,-15.2,0.2619,-1.929
0.0023275,-15.2,0.12354,-1.929
0.0024159,-15.2,0,-1.929
0.31879,-15.2,19.4,-1.6698
0.30477,-15.2,19.341,-1.6698
0.29036,-15.2,19.272,-1.6698
0.27563,-15.2,19.193,-1.6698
0.26054,-15.2,19.1,-1.6698
0.24507,-15.2,18.993,-1.6698
0.22926,-15.2,18.869,-1.6698
0.21318,-15.2,18.725,-1.6698
0.1969,-15.2,18.558,-1.6698
0.18052,-15.2,18.364,-1.6698
0.16416,-15.2,18.139,-1.6698
0.14796,-15.2,17.879,-1.6698
0.13206,-15.2,17.576,-1.6698
0.11664,-15.2,17.225,-1.6698
0.10185,-15.2,16.818,-1.6698
0.087838,-15.2,16.346,-1.6698
0.074757,-15.2,15.798,-1.6698
0.062716,-15.2,15.162,-1.6698
0.051798,-15.2,14.425,-1.6698
0.042078,-15.2,13.57,-1.6698
0.033605,-15.2,12.578,-1.6698
0.026386,-15.2,11.428,-1.6698
0.020534,-15.2,10.093,-1.6698
0.016755,-15.2,8.9013,-1.6698
0.014008,-15.2,7.8373,-1.6698
0.011931,-15.2,6.8873,-1.6698
0.010296,-15.2,6.039,-1.6698
0.0089662,-15.2,5.2817,-1.6698
0.0078554,-15.2,4.6055,-1.6698
0.0068939,-15.2,4.0017,-1.6698
0.0060578,-15.2,3.4627,-1.6698
0.0053462,-15.2,2.9814,-1.6698
0.0047473,-15.2,2.5516,-1.6698
0.0042469,-15.2,2.168,-1.6698
0.0038115,-15.2,1.8254,-1.6698
0.00344,-15.2,1.5195,-1.6698
0.0031247,-15.2,1.2464,-1.6698
0.0028335,-15.2,1.0025,-1.6698
0.0025914,-15.2,0.78482,-1.6698
0.0024106,-15.2,0.59043,-1.6698
0.0022879,-15.2,0.41687,-1.6698
0.0022424,-15.2,0.2619,-1.6698
0.0023344,-15.2,0.12354,-1.6698
0.0024256,-15.2,0,-1.6698
0.31842,-15.2,19.4,-1.3587
0.30441,-15.2,19.341,-1.3587
0.29002,-15.2,19.272,-1.3587
0.27531,-15.2,19.193,-1.3587
0.26024,-15.2,19.1,-1.3587
0.24478,-15.2,18.993,-1.3587
0.22899,-15.2,18.869,-1.3587
0.21293,-15.2,18.725,-1.3587
0.19666,-15.2,18.558,-1.3587
0.18029,-15.2,18.364,-1.3587
0.16395,-15.2,18.139,-1.3587
0.14776,-15.2,17.879,-1.3587
0.13189,-15.2,17.576,-1.3587
0.11649,-15.2,17.225,-1.3587
0.10172,-15.2,16.818,-1.3587
0.087737,-15.2,16.346,-1.3587
0.074679,-15.2,15.798,-1.3587
0.06266,-15.2,15.162,-1.3587
0.051759,-15.2,14.425,-1.3587
0.042053,-15.2,13.57,-1.3587
0.033592,-15.2,12.578,-1.3587
0.026382,-15.2,11.428,-1.3587
0.020542,-15.2,10.093,-1.3587
0.016765,-15.2,8.9013,-1.3587
0.014018,-15.2,7.8373,-1.3587
0.01194,-15.2,6.8873,-1.3587
0.010303,-15.2,6.039,-1.3587
0.0089723,-15.2,5.2817,-1.3587
0.0078602,-15.2,4.6055,-1.3587
0.0068971,-15.2,4.0017,-1.3587
0.0060593,-15.2,3.4627,-1.3587
0.0053461,-15.2,2.9814,-1.3587
0.004746,-15.2,2.5516,-1.3587
0.0042446,-15.2,2.168,-1.3587
0.0038085,-15.2,1.8254,-1.3587
0.0034362,-15.2,1.5195,-1.3587
0.00312,-15.2,1.2464,-1.3587
0.0028274,-15.2,1.0025,-1.3587
0.0025845,-15.2,0.78482,-1.3587
0.0024049,-15.2,0.59043,-1.3587
0.0022843,-15.2,0.41687,-1.3587
0.0022443,-15.2,0.2619,-1.3587
0.0023441,-15.2,0.12354,-1.3587
0.0024392,-15.2,0,-1.3587
0.31801,-15.2,19.4,-0.98543
0.30402,-15.2,19.341,-0.98543
0.28965,-15.2,19.272,-0.98543
0.27496,-15.2,19.193,-0.98543
0.25991,-15.2,19.1,-0.98543
0.24447,-15.2,18.993,-0.98543
0.2287,-15.2,18.869,-0.98543
0.21265,-15.2,18.725,-0.98543
0.1964,-15.2,18.558,-0.98543
0.18005,-15.2,18.364,-0.98543
0.16372,-15.2,18.139,-0.98543
0.14756,-15.2,17.879,-0.98543
0.1317,-15.2,17.576,-0.98543
0.11632,-15.2,17.225,-0.98543
0.10158,-15.2,16.818,-0.98543
0.087617,-15.2,16.346,-0.98543
0.074584,-15.2,15.798,-0.98543
0.062587,-15.2,15.162,-0.98543
0.051706,-15.2,14.425,-0.98543
0.042016,-15.2,13.57,-0.98543
0.033568,-15.2,12.578,-0.98543
0.026369,-15.2,11.428,-0.98543
0.020545,-15.2,10.093,-0.98543
0.01677,-15.2,8.9013,-0.98543
0.014023,-15.2,7.8373,-0.98543
0.011946,-15.2,6.8873,-0.98543
0.010308,-15.2,6.039,-0.98543
0.008976,-15.2,5.2817,-0.98543
0.0078629,-15.2,4.6055,-0.98543
0.0068986,-15.2,4.0017,-0.98543
0.0060594,-15.2,3.4627,-0.98543
0.005345,-15.2,2.9814,-0.98543
0.0047438,-15.2,2.5516,-0.98543
0.0042415,-15.2,2.168,-0.98543
0.0038049,-15.2,1.8254,-0.98543
0.0034319,-15.2,1.5195,-0.98543
0.0031149,-15.2,1.2464,-0.98543
0.0028207,-15.2,1.0025,-0.98543
0.0025771,-15.2,0.78482,-0.98543
0.0023993,-15.2,0.59043,-0.98543
0.0022816,-15.2,0.41687,-0.98543
0.0022475,-15.2,0.2619,-0.98543
0.002356,-15.2,0.12354,-0.98543
0.0024556,-15.2,0,-0.98543
0.31758,-15.2,19.4,-0.53751
0.30361,-15.2,19.341,-0.53751
0.28926,-15.2,19.272,-0.53751
0.2746,-15.2,19.193,-0.53751
0.25956,-15.2,19.1,-0.53751
0.24415,-15.2,18.993,-0.53751
0.2284,-15.2,18.869,-0.53751
0.21237,-15.2,18.725,-0.53751
0.19613,-15.2,18.558,-0.53751
0.1798,-15.2,18.364,-0.53751
0.16349,-15.2,18.139,-0.53751
0.14734,-15.2,17.879,-0.53751
0.13151,-15.2,17.576,-0.53751
0.11614,-15.2,17.225,-0.53751
0.10142,-15.2,16.818,-0.53751
0.08748,-15.2,16.346,-0.53751
0.07447,-15.2,15.798,-0.53751
0.062496,-15.2,15.162,-0.53751
0.051636,-15.2,14.425,-0.53751
0.041964,-15.2,13.57,-0.53751
0.033531,-15.2,12.578,-0.53751
0.026345,-15.2,11.428,-0.53751
0.020541,-15.2,10.093,-0.53751
0.016769,-15.2,8.9013,-0.53751
0.014023,-15.2,7.8373,-0.53751
0.011947,-15.2,6.8873,-0.53751
0.010309,-15.2,6.039,-0.53751
0.0089762,-15.2,5.2817,-0.53751
0.0078625,-15.2,4.6055,-0.53751
0.0068974,-15.2,4.0017,-0.53751
0.0060573,-15.2,3.4627,-0.53751
0.0053419,-15.2,2.9814,-0.53751
0.00474,-15.2,2.5516,-0.53751
0.0042371,-15.2,2.168,-0.53751
0.0038001,-15.2,1.8254,-0.53751
0.0034267,-15.2,1.5195,-0.53751
0.0031089,-15.2,1.2464,-0.53751
0.0028133,-15.2,1.0025,-0.53751
0.002569,-15.2,0.78482,-0.53751
0.0023935,-15.2,0.59043,-0.53751
0.0022791,-15.2,0.41687,-0.53751
0.0022509,-15.2,0.2619,-0.53751
0.0023681,-15.2,0.12354,-0.53751
0.002472,-15.2,0,-0.53751
0.31727,-15.2,19.4,0
0.3033,-15.2,19.341,0
0.28897,-15.2,19.272,0
0.27432,-15.2,19.193,0
0.25931,-15.2,19.1,0
0.24391,-15.2,18.993,0
0.22817,-15.2,18.869,0
0.21215,-15.2,18.725,0
0.19594,-15.2,18.558,0
0.17962,-15.2,18.364,0
0.16332,-15.2,18.139,0
0.14718,-15.2,17.879,0
0.13136,-15.2,17.576,0
0.11601,-15.2,17.225,0
0.1013,-15.2,16.818,0
0.087379,-15.2,16.346,0
0.074385,-15.2,15.798,0
0.062426,-15.2,15.162,0
0.051581,-15.2,14.425,-2.7756e-16
0.041922,-15.2,13.57,-2.7756e-16
0.0335,-15.2,12.578,-2.2204e-16
0.026323,-15.2,11.428,-2.2204e-16
0.020532,-15.2,10.093,-2.2204e-16
0.016763,-15.2,8.9013,-2.2204e-16
0.014019,-15.2,7.8373,-2.2204e-16
0.011943,-15.2,6.8873,-2.2204e-16
0.010306,-15.2,6.039,-3.3307e-16
0.0089734,-15.2,5.2817,-2.2204e-16
0.0078597,-15.2,4.6055,-1.1102e-16
0.0068943,-15.2,4.0017,0
0.0060538,-15.2,3.4627,-2.2204e-16
0.005338,-15.2,2.9814,-4.4409e-16
0.0047357,-15.2,2.5516,-2.2204e-16
0.0042325,-15.2,2.168,-4.4409e-16
0.0037954,-15.2,1.8254,-4.4409e-16
0.0034218,-15.2,1.5195,-4.4409e-16
0.0031037,-15.2,1.2464,-2.2204e-16
0.0028073,-15.2,1.0025,-2.2204e-16
0.0025627,-15.2,0.78482,-2.2204e-16
0.0023887,-15.2,0.59043,-2.2204e-16
0.0022761,-15.2,0.41687,-2.2204e-16
0.0022516,-15.2,0.2619,-2.2204e-16
0.0023744,-15.2,0.12354,-2.2204e-16
0.0024809,-15.2,0,-4.4409e-16
0.31719,-15.2,19.4,0.53751
0.30323,-15.2,19.341,0.53751
0.2889,-15.2,19.272,0.53751
0.27426,-15.2,19.193,0.53751
0.25924,-15.2,19.1,0.53751
0.24385,-15.2,18.993,0.53751
0.22811,-15.2,18.869,0.53751
0.21211,-15.2,18.725,0.53751
0.19589,-15.2,18.558,0.53751
0.17958,-15.2,18.364,0.53751
0.16329,-15.2,18.139,0.53751
0.14716,-15.2,17.879,0.53751
0.13134,-15.2,17.576,0.53751
0.116,-15.2,17.225,0.53751
0.10129,-15.2,16.818,0.53751
0.087373,-15.2,16.346,0.53751
0.07438,-15.2,15.798,0.53751
0.062421,-15.2,15.162,0.53751
0.051576,-15.2,14.425,0.53751
0.041917,-15.2,13.57,0.53751
0.033495,-15.2,12.578,0.53751
0.026319,-15.2,11.428,0.53751
0.020522,-15.2,10.093,0.53751
0.016755,-15.2,8.9013,0.53751
0.014013,-15.2,7.8373,0.53751
0.011938,-15.2,6.8873,0.53751
0.010301,-15.2,6.039,0.53751
0.0089697,-15.2,5.2817,0.53751
0.0078565,-15.2,4.6055,0.53751
0.0068916,-15.2,4.0017,0.53751
0.0060515,-15.2,3.4627,0.53751
0.005336,-15.2,2.9814,0.53751
0.0047341,-15.2,2.5516,0.53751
0.0042311,-15.2,2.168,0.53751
0.0037943,-15.2,1.8254,0.53751
0.0034209,-15.2,1.5195,0.53751
0.0031029,-15.2,1.2464,0.53751
0.0028066,-15.2,1.0025,0.53751
0.0025621,-15.2,0.78482,0.53751
0.0023883,-15.2,0.59043,0.53751
0.0022758,-15.2,0.41687,0.53751
0.0022512,-15.2,0.2619,0.53751
0.002374,-15.2,0.12354,0.53751
0.0024805,-15.2,0,0.53751
0.31722,-15.2,19.4,0.98543
0.30327,-15.2,19.341,0.98543
0.28893,-15.2,19.272,0.98543
0.27429,-15.2,19.193,0.98543
0.25927,-15.2,19.1,0.98543
0.24387,-15.2,18.993,0.98543
0.22814,-15.2,18.869,0.98543
0.21213,-15.2,18.725,0.98543
0.19592,-15.2,18.558,0.98543
0.17961,-15.2,18.364,0.98543
0.16333,-15.2,18.139,0.98543
0.1472,-15.2,17.879,0.98543
0.13138,-15.2,17.576,0.98543
0.11604,-15.2,17.225,0.98543
0.10133,-15.2,16.818,0.98543
0.087403,-15.2,16.346,0.98543
0.074402,-15.2,15.798,0.98543
0.062437,-15.2,15.162,0.98543
0.051584,-15.2,14.425,0.98543
0.04192,-15.2,13.57,0.98543
0.033495,-15.2,12.578,0.98543
0.026315,-15.2,11.428,0.98543
0.020506,-15.2,10.093,0.98543
0.016741,-15.2,8.9013,0.98543
0.014,-15.2,7.8373,0.98543
0.011928,-15.2,6.8873,0.98543
0.010292,-15.2,6.039,0.98543
0.0089623,-15.2,5.2817,0.98543
0.0078505,-15.2,4.6055,0.98543
0.0068869,-15.2,4.0017,0.98543
0.0060481,-15.2,3.4627,0.98543
0.0053338,-15.2,2.9814,0.98543
0.0047328,-15.2,2.5516,0.98543
0.0042308,-15.2,2.168,0.98543
0.0037945,-15.2,1.8254,0.98543
0.0034218,-15.2,1.5195,0.98543
0.0031044,-15.2,1.2464,0.98543
0.002809,-15.2,1.0025,0.98543
0.0025651,-15.2,0.78482,0.98543
0.0023904,-15.2,0.59043,0.98543
0.0022768,-15.2,0.41687,0.98543
0.0022493,-15.2,0.2619,0.98543
0.0023676,-15.2,0.12354,0.98543
0.0024719,-15.2,0,0.98543
